record_id,source,item_label,category,material_family,material_keywords,weight_kg,weight_kg_filled,weight_imputed,width_cm,depth_cm,height_cm,volume_l,size_bin,weight_bin,missing_dimensions,missing_weight,missing_materials,url,product_url
s79471498,IKEA,sofas_armchairs_sofas_sectionals_modular_sofas,sofas armchairs sofas sectionals modular sofas,mixed,"polyester,wadding,laminated,veneer,lumber,particleboard,fiberboard,plywood,solid,wood,polyurethane,foam,1,2,lb,cu,ft,acrylic,paint,melamine,foil,solid,wood,particleboard,fiberboard,plywood,polyurethane,foam,1,2,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,felt,liner,steel,polypropylene,steel,polypropylene,epoxy,polyester,powder,coating,polyester,wadding,particleboard,fiberboard,plywood,polyurethane,foam,1,2,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,solid,wood,polypropylene,100,polyester,100,recycled",46.80615848,46.80615848,False,94.93,160.02,71.12,1080.3624844320002,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/jaettebo-chaise-module-left-with-armrest-samsala-dark-yellow-green__1109609_pe870099_s5.jpg,https://www.ikea.com/us/en/p/jaettebo-chaise-module-left-with-armrest-samsala-dark-yellow-green-s79471498/
90519494,IKEA,sofas_armchairs_chaise_lounges,sofas armchairs chaise lounges,mixed,"100,polyurethane,75,polyester,25,cotton,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,fiberboard,plywood,particleboard,solid,wood,polyurethane,foam,1,2,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyurethane,foam,2,0,lb,cu,ft,felt,liner,steel,high,resilient,polyurethane,foam,cold,foam,polyurethane,foam,plywood,polyurethane,foam,1,2,lb,cu,ft,top,grain,leather,52,polyester,31,polyurethane,17,cotton",52.56224096,52.56224096,False,89.85,162.88,82.87,1212.78322416,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/kivik-chaise-grann-bomstad-black__0115141_pe268333_s5.jpg,https://www.ikea.com/us/en/p/kivik-chaise-grann-bomstad-black-90519494/
s29500865,IKEA,outdoor_outdoor_patio_furniture_outdoor_chaise_lounges,outdoor outdoor patio furniture outdoor chaise lounges,mixed,"steel,steel,steel,steel,polyester,powder,coating,polypropylene,steel,polyester,powder,coating,100,polyester,min,90,recycled,polyester,wadding,100,polyester,min,80,recycled,polyurethane,foam",22.39837296,22.39837296,False,84.14,79.06,73.03,485.80347645200004,medium,heavy,False,False,False,https://www.ikea.com/us/en/images/products/segeroen-chaise-outdoor-white-beige-froesoen-duvholmen-beige__1147132_pe883283_s5.jpg,https://www.ikea.com/us/en/p/segeroen-chaise-outdoor-white-beige-froesoen-duvholmen-beige-s29500865/
80553148,IKEA,outdoor_outdoor_patio_furniture_outdoor_chaise_lounges,outdoor outdoor patio furniture outdoor chaise lounges,mixed,"100,polyester,min,90,recycled,polyethylene,foam,100,polypropylene,75,polyester,25,rubber,steel,polyester,powder,coating",1.95498152,1.95498152,False,49.85,188.91,46.99,442.5125128650001,extra_large,light,False,False,False,https://www.ikea.com/us/en/images/products/strandoen-chaise-yellow-blue__1170610_pe892883_s5.jpg,https://www.ikea.com/us/en/p/strandoen-chaise-yellow-blue-80553148/
20510798,IKEA,outdoor_outdoor_patio_furniture_outdoor_chaise_lounges,outdoor outdoor patio furniture outdoor chaise lounges,mixed,"steel,steel,steel,steel,polyester,powder,coating,polypropylene,steel,polyester,powder,coating",22.39837296,22.39837296,False,72.07,205.1,38.1,563.1773217,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/segeroen-chaise-white-beige__1138768_pe880070_s5.jpg,https://www.ikea.com/us/en/p/segeroen-chaise-white-beige-20510798/
s29511251,IKEA,sofas_armchairs_sofas_sectionals_modular_sofas,sofas armchairs sofas sectionals modular sofas,mixed,"polyester,wadding,laminated,veneer,lumber,particleboard,fiberboard,plywood,solid,wood,polyurethane,foam,1,2,lb,cu,ft,acrylic,paint,melamine,foil,solid,wood,particleboard,fiberboard,plywood,polyurethane,foam,1,2,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,felt,liner,steel,polypropylene,steel,polypropylene,epoxy,polyester,powder,coating,100,polyester,100,recycled,polyester,wadding,particleboard,fiberboard,plywood,polyurethane,foam,1,2,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,solid,wood,polypropylene",46.80615848,46.80615848,False,228.92,160.02,71.12,2605.2520798080004,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/jaettebo-chaise-modules-samsala-dark-yellow-green__1180382_pe896292_s5.jpg,https://www.ikea.com/us/en/p/jaettebo-chaise-modules-samsala-dark-yellow-green-s29511251/
s19485304,IKEA,sofas_armchairs_sofas_sectionals_modular_sofas,sofas armchairs sofas sectionals modular sofas,mixed,"polyester,wadding,laminated,veneer,lumber,particleboard,fiberboard,plywood,solid,wood,polyurethane,foam,1,2,lb,cu,ft,acrylic,paint,melamine,foil,solid,wood,particleboard,fiberboard,plywood,polyurethane,foam,1,2,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,felt,liner,steel,polypropylene,steel,polypropylene,epoxy,polyester,powder,coating,100,polyester,100,recycled",46.80615848,46.80615848,False,94.93,160.02,71.12,1080.3624844320002,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/jaettebo-chaise-module-right-samsala-dark-yellow-green__1109615_pe870105_s5.jpg,https://www.ikea.com/us/en/p/jaettebo-chaise-module-right-samsala-dark-yellow-green-s19485304/
s29485266,IKEA,sofas_armchairs_sofas_sectionals_modular_sofas,sofas armchairs sofas sectionals modular sofas,mixed,"polyester,wadding,laminated,veneer,lumber,particleboard,fiberboard,plywood,solid,wood,polyurethane,foam,1,2,lb,cu,ft,acrylic,paint,melamine,foil,solid,wood,particleboard,fiberboard,plywood,polyurethane,foam,1,2,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,felt,liner,steel,polypropylene,steel,polypropylene,epoxy,polyester,powder,coating,100,polyester,100,recycled",46.80615848,46.80615848,False,94.93,160.02,71.12,1080.3624844320002,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/jaettebo-chaise-module-left-samsala-dark-yellow-green__1109608_pe870098_s5.jpg,https://www.ikea.com/us/en/p/jaettebo-chaise-module-left-samsala-dark-yellow-green-s29485266/
00456434,IKEA,sofas_armchairs_sofas_sectionals_modular_sofas,sofas armchairs sofas sectionals modular sofas,mixed,"dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,polyester,wadding,plywood,polyurethane,foam,1,2,lb,cu,ft,particleboard,solid,wood,fiberboard,melamine,foil,30,cut,polyurethane,foam,70,polyester,fibers,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyurethane,foam,1,2,lb,cu,ft,polypropylene,steel,epoxy,polyester,powder,coating,galvanized",46.946772,46.946772,False,80.96,164.15,45.09,599.22734256,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/finnala-chaise-section-grann-bomstad-golden-brown__0819143_pe774709_s5.jpg,https://www.ikea.com/us/en/p/finnala-chaise-section-grann-bomstad-golden-brown-00456434/
s69444151,IKEA,outdoor_outdoor_patio_furniture_outdoor_seating_outdoor_chair_cushions,outdoor outdoor patio furniture outdoor seating outdoor chair cushions,mixed,"polyester,wadding,100,polyester,min,80,recycled,polyurethane,foam,100,polyester,min,90,recycled",2.18177752,2.18177752,False,60.01,189.87,22.23,253.29081410100002,extra_large,light,False,False,False,https://www.ikea.com/us/en/images/products/froesoen-duvholmen-chaise-pad-beige__1018209_pe831097_s5.jpg,https://www.ikea.com/us/en/p/froesoen-duvholmen-chaise-pad-beige-s69444151/
s79575735,IKEA,sofas_armchairs_sofas_sectionals_sofas_with_chaise,sofas armchairs sofas sectionals sofas with chaise,mixed,"dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,polyester,wadding,plywood,polyurethane,foam,1,2,lb,cu,ft,particleboard,solid,wood,fiberboard,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,30,cut,polyurethane,foam,70,polyester,fibers,plywood,polyurethane,foam,2,0,lb,cu,ft,particleboard,solid,wood,fiberboard,polypropylene,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,polyester,wadding,plywood,polyurethane,foam,1,2,lb,cu,ft,particleboard,solid,wood,fiberboard,melamine,foil,30,cut,polyurethane,foam,70,polyester,fibers,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyurethane,foam,1,2,lb,cu,ft,polypropylene,steel,epoxy,polyester,powder,coating,galvanized",46.946772,46.946772,False,252.09,98.11,31.12,769.6769528880001,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/finnala-sofa-with-chaise-grann-bomstad-golden-brown__0817417_pe774005_s5.jpg,https://www.ikea.com/us/en/p/finnala-sofa-with-chaise-grann-bomstad-golden-brown-s79575735/
s99575720,IKEA,sofas_armchairs_sofas_sectionals_sofas_with_chaise,sofas armchairs sofas sectionals sofas with chaise,mixed,"100,polyurethane,75,polyester,25,cotton,polyester,wadding,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,plywood,polyurethane,foam,1,2,lb,cu,ft,particleboard,solid,wood,fiberboard,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,30,cut,polyurethane,foam,70,polyester,fibers,100,polyurethane,75,polyester,25,cotton,plywood,polyurethane,foam,2,0,lb,cu,ft,particleboard,solid,wood,fiberboard,polypropylene,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,polyester,wadding,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,plywood,polyurethane,foam,1,2,lb,cu,ft,particleboard,solid,wood,fiberboard,melamine,foil,30,cut,polyurethane,foam,70,polyester,fibers,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyurethane,foam,1,2,lb,cu,ft,polypropylene,steel,epoxy,polyester,powder,coating,galvanized,polyester,wadding,steel,steel,chrome,plated,polyester,fiber,balls,100,polyurethane,75,polyester,25,cotton,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface",46.89234096,46.89234096,False,252.09,98.11,31.12,769.6769528880001,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/finnala-sofa-with-chaise-with-headrest-grann-bomstad-black__0817211_pe773911_s5.jpg,https://www.ikea.com/us/en/p/finnala-sofa-with-chaise-with-headrest-grann-bomstad-black-s99575720/
s19319866,IKEA,sofas_armchairs_sofa_armchairs_covers_finnala_covers,sofas armchairs sofa armchairs covers finnala covers,textile,"100,polyester,min,90,recycled,100,polyester,100,polyester,100,recycled,100,polyester,min,90,recycled",2.26796,2.26796,False,111.12,164.15,2.54,46.330483920000006,extra_large,light,False,False,False,https://www.ikea.com/us/en/images/products/finnala-chaise-cover-gunnared-beige__0820541_pe641657_s5.jpg,https://www.ikea.com/us/en/p/finnala-chaise-cover-gunnared-beige-s19319866/
s69485170,IKEA,sofas_armchairs_sofas_sectionals_modular_sofas,sofas armchairs sofas sectionals modular sofas,mixed,"polyester,wadding,laminated,veneer,lumber,particleboard,fiberboard,plywood,solid,wood,polyurethane,foam,1,2,lb,cu,ft,acrylic,paint,melamine,foil,solid,wood,particleboard,fiberboard,plywood,polyurethane,foam,1,2,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,felt,liner,steel,polypropylene,steel,polypropylene,epoxy,polyester,powder,coating,100,polyester,100,recycled,polyester,wadding,particleboard,fiberboard,plywood,polyurethane,foam,1,2,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,solid,wood,polypropylene",46.80615848,46.80615848,False,74.93,65.09,71.12,346.8660159440001,medium,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/jaettebo-mod-corner-sofa-2-5-seat-w-chaise-right-samsala-gray-beige__1109627_pe870119_s5.jpg,https://www.ikea.com/us/en/p/jaettebo-mod-corner-sofa-2-5-seat-w-chaise-right-samsala-gray-beige-s69485170/
30567256,IKEA,sofas_armchairs_sofa_armchairs_covers_p_rup_covers,sofas armchairs sofa armchairs covers p rup covers,mixed,"100,polyester,min,60,recycled,100,polypropylene,100,polyester,100,recycled,100,polyester,min,90,recycled",5.49753504,5.49753504,False,37.47,56.52,11.43,24.206504291999998,medium,medium,False,False,False,https://www.ikea.com/us/en/images/products/paerup-cover-for-sofa-with-chaise-vissle-yellow-brown__1213857_pe911351_s5.jpg,https://www.ikea.com/us/en/p/paerup-cover-for-sofa-with-chaise-vissle-yellow-brown-30567256/
s29575610,IKEA,sofas_armchairs_sofa_armchairs_covers_finnala_covers,sofas armchairs sofa armchairs covers finnala covers,textile,"100,polyester,min,90,recycled,100,polyester,min,90,recycled,100,polyester,100,polyester,100,recycled,100,polyester,100,recycled,100,polyester,100,polyester,min,90,recycled,100,polyester,100,polyester,100,recycled,100,polyester,min,90,recycled",2.83495,2.83495,False,22.23,98.11,2.54,5.539702662,large,light,False,False,False,https://www.ikea.com/us/en/images/products/finnala-cvr-crnr-sofa-5-seat-w-chaise-gunnared-beige__0820541_pe641657_s5.jpg,https://www.ikea.com/us/en/p/finnala-cvr-crnr-sofa-5-seat-w-chaise-gunnared-beige-s29575610/
20454863,IKEA,sofas_armchairs_sofa_armchairs_covers_finnala_covers,sofas armchairs sofa armchairs covers finnala covers,textile,"100,polyester,100,polyester,100,recycled,100,polyester,min,90,recycled",2.26796,2.26796,False,36.2,56.52,4.45,9.104806800000002,medium,light,False,False,False,https://www.ikea.com/us/en/images/products/finnala-cover-for-chaise-section-gunnared-beige__0820541_pe641657_s5.jpg,https://www.ikea.com/us/en/p/finnala-cover-for-chaise-section-gunnared-beige-20454863/
s29575686,IKEA,beds_mattresses_beds_sleeper_sofas_sofa_beds_sofa_beds_with_chaise,beds mattresses beds sleeper sofas sofa beds sofa beds with chaise,mixed,"polyester,wadding,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,plywood,fiberboard,polyurethane,foam,1,2,lb,cu,ft,particleboard,solid,wood,plywood,polyurethane,foam,1,2,lb,cu,ft,particleboard,30,cut,polyurethane,foam,70,polyester,fibers,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,layer,glued,wood,veneer,adhesive,resin,as,coating,steel,epoxy,polyester,powder,coating,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,polyester,wadding,plywood,polyurethane,foam,1,2,lb,cu,ft,particleboard,solid,wood,fiberboard,melamine,foil,30,cut,polyurethane,foam,70,polyester,fibers,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyurethane,foam,1,2,lb,cu,ft,polypropylene,steel,epoxy,polyester,powder,coating,galvanized,plywood,polyurethane,foam,2,0,lb,cu,ft,particleboard,solid,wood,fiberboard,polypropylene,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,100,polyester,100,recycled,70,viscose,30,polyester,100,polypropylene,90,viscose,10,polyester,100,recycled,polyurethane,foam,1,7,lb,cu,ft",46.946772,46.946772,False,283.85,98.11,29.84,830.9999412400001,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/finnala-3-seat-sleeper-sofa-with-chaise-grann-bomstad-golden-brown__0817409_pe774009_s5.jpg,https://www.ikea.com/us/en/p/finnala-3-seat-sleeper-sofa-with-chaise-grann-bomstad-golden-brown-s29575686/
s39575737,IKEA,sofas_armchairs_sofas_sectionals_sofas_with_chaise,sofas armchairs sofas sectionals sofas with chaise,mixed,"plywood,polyurethane,foam,2,0,lb,cu,ft,particleboard,solid,wood,fiberboard,polypropylene,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,polyester,wadding,plywood,polyurethane,foam,1,2,lb,cu,ft,particleboard,solid,wood,fiberboard,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,30,cut,polyurethane,foam,70,polyester,fibers,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,polyester,wadding,plywood,polyurethane,foam,1,2,lb,cu,ft,particleboard,solid,wood,fiberboard,melamine,foil,30,cut,polyurethane,foam,70,polyester,fibers,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyurethane,foam,1,2,lb,cu,ft,polypropylene,steel,epoxy,polyester,powder,coating,galvanized",46.946772,46.946772,False,321.94,98.11,17.78,561.5907838520001,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/finnala-sectional-4-seat-with-chaise-grann-bomstad-golden-brown__0817646_pe774070_s5.jpg,https://www.ikea.com/us/en/p/finnala-sectional-4-seat-with-chaise-grann-bomstad-golden-brown-s39575737/
s19575601,IKEA,sofas_armchairs_sofas_sectionals_sectionals,sofas armchairs sofas sectionals sectionals,mixed,"dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,polyester,wadding,plywood,polyurethane,foam,1,2,lb,cu,ft,particleboard,solid,wood,fiberboard,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,30,cut,polyurethane,foam,70,polyester,fibers,polyester,wadding,polyurethane,foam,1,2,lb,cu,ft,plywood,particleboard,solid,wood,fiberboard,polypropylene,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,30,cut,polyurethane,foam,70,polyester,fibers,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,polyester,wadding,plywood,polyurethane,foam,1,2,lb,cu,ft,particleboard,solid,wood,fiberboard,melamine,foil,30,cut,polyurethane,foam,70,polyester,fibers,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyurethane,foam,1,2,lb,cu,ft,polypropylene,steel,epoxy,polyester,powder,coating,galvanized,plywood,polyurethane,foam,2,0,lb,cu,ft,particleboard,solid,wood,fiberboard,polypropylene,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton",51.05631552,51.05631552,False,80.01,98.11,31.12,244.28518783200002,large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/finnala-corner-sectional-5-seat-w-chaise-grann-bomstad-golden-brown__0817694_pe776084_s5.jpg,https://www.ikea.com/us/en/p/finnala-corner-sectional-5-seat-w-chaise-grann-bomstad-golden-brown-s19575601/
